Order_ID,Order_Date,Ship_Mode,Segment,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit,Year,Month,Profit_Margin
ORD-2021-0608,2020-07-21 16:00:00,Same Day,Consumer,West,Technology,Copiers,644.09,13,0.3,72.14,2020,7,11.2
ORD-2021-0609,2020-07-22 00:00:00,First Class,Home Office,Central,Office Supplies,Fasteners,134.15,8,0.3,14.71,2020,7,10.97
ORD-2021-0610,2020-07-22 08:00:00,Same Day,Consumer,Central,Technology,Accessories,1273.62,8,0.1,208.16,2020,7,16.34
ORD-2021-0611,2020-07-22 16:00:00,Standard Class,Consumer,South,Office Supplies,Storage,162.39,14,0.0,41.3,2020,7,25.43
ORD-2021-0612,2020-07-23 00:00:00,Standard Class,Home Office,East,Furniture,Chairs,305.93,8,0.0,30.04,2020,7,9.82
ORD-2021-0613,2020-07-23 08:00:00,First Class,Consumer,West,Technology,Machines,527.35,1,0.0,100.81,2020,7,19.12
ORD-2021-0614,2020-07-23 16:00:00,Standard Class,Consumer,South,Technology,Copiers,396.57,1,0.1,57.08,2020,7,14.39
ORD-2021-0615,2020-07-24 00:00:00,First Class,Home Office,South,Furniture,Tables,777.17,8,0.0,77.84,2020,7,10.02
ORD-2021-0616,2020-07-24 08:00:00,Same Day,Home Office,East,Technology,Machines,1292.57,5,0.2,176.33,2020,7,13.64
ORD-2021-0617,2020-07-24 16:00:00,Second Class,Corporate,East,Technology,Machines,855.63,9,0.1,135.11,2020,7,15.79
ORD-2021-0618,2020-07-25 00:00:00,Standard Class,Consumer,West,Office Supplies,Art,72.17,2,0.0,18.48,2020,7,25.61
ORD-2021-0619,2020-07-25 08:00:00,Same Day,Corporate,South,Technology,Machines,795.94,9,0.3,103.64,2020,7,13.02
ORD-2021-0620,2020-07-25 16:00:00,Second Class,Corporate,West,Furniture,Bookcases,910.58,12,0.1,73.73,2020,7,8.1
ORD-2021-0621,2020-07-26 00:00:00,Second Class,Home Office,South,Office Supplies,Binders,188.34,14,0.0,62.06,2020,7,32.95
ORD-2021-0622,2020-07-26 08:00:00,Second Class,Consumer,South,Office Supplies,Art,151.4,8,0.3,41.96,2020,7,27.71
ORD-2021-0623,2020-07-26 16:00:00,Same Day,Consumer,South,Furniture,Chairs,477.9,9,0.0,38.26,2020,7,8.01
ORD-2021-0624,2020-07-27 00:00:00,Same Day,Home Office,East,Furniture,Tables,315.16,4,0.2,22.15,2020,7,7.03
ORD-2021-0625,2020-07-27 08:00:00,First Class,Corporate,South,Office Supplies,Binders,172.77,1,0.2,51.27,2020,7,29.68
ORD-2021-0626,2020-07-27 16:00:00,Second Class,Home Office,South,Technology,Phones,1157.71,1,0.1,195.6,2020,7,16.9
ORD-2021-0627,2020-07-28 00:00:00,Second Class,Consumer,South,Office Supplies,Paper,71.53,5,0.3,10.2,2020,7,14.26
ORD-2021-0628,2020-07-28 08:00:00,Second Class,Home Office,Central,Furniture,Chairs,848.11,2,0.1,55.39,2020,7,6.53
ORD-2021-0629,2020-07-28 16:00:00,First Class,Consumer,East,Office Supplies,Fasteners,182.72,14,0.1,33.51,2020,7,18.34
ORD-2021-0630,2020-07-29 00:00:00,Second Class,Corporate,Central,Furniture,Tables,814.98,8,0.0,87.05,2020,7,10.68
ORD-2021-0631,2020-07-29 08:00:00,Same Day,Consumer,East,Office Supplies,Art,177.58,10,0.0,68.69,2020,7,38.68
ORD-2021-0632,2020-07-29 16:00:00,Second Class,Corporate,West,Technology,Accessories,517.73,11,0.4,39.46,2020,7,7.62
ORD-2021-0633,2020-07-30 00:00:00,Standard Class,Corporate,Central,Office Supplies,Paper,132.97,5,0.1,11.63,2020,7,8.75
ORD-2021-0634,2020-07-30 08:00:00,Same Day,Consumer,West,Office Supplies,Storage,130.35,5,0.1,13.65,2020,7,10.47
ORD-2021-0635,2020-07-30 16:00:00,First Class,Consumer,South,Furniture,Tables,943.24,2,0.1,79.82,2020,7,8.46
ORD-2021-0636,2020-07-31 00:00:00,Second Class,Corporate,West,Furniture,Tables,935.97,7,0.1,91.33,2020,7,9.76
ORD-2021-0637,2020-07-31 08:00:00,Standard Class,Home Office,West,Furniture,Tables,1032.68,13,0.0,109.64,2020,7,10.62
ORD-2021-0638,2020-07-31 16:00:00,First Class,Consumer,West,Office Supplies,Storage,37.99,8,0.1,12.67,2020,7,33.35
ORD-2021-0639,2020-08-01 00:00:00,First Class,Corporate,West,Technology,Machines,1139.45,10,0.2,172.62,2020,8,15.15
ORD-2021-0640,2020-08-01 08:00:00,Same Day,Corporate,East,Furniture,Chairs,958.68,13,0.0,88.67,2020,8,9.25
ORD-2021-0641,2020-08-01 16:00:00,First Class,Home Office,Central,Furniture,Chairs,878.38,1,0.0,88.03,2020,8,10.02
ORD-2021-0642,2020-08-02 00:00:00,First Class,Consumer,East,Office Supplies,Paper,191.25,2,0.0,42.61,2020,8,22.28
ORD-2021-0643,2020-08-02 08:00:00,First Class,Corporate,East,Furniture,Furnishings,937.77,10,0.1,77.0,2020,8,8.21
ORD-2021-0644,2020-08-02 16:00:00,First Class,Home Office,East,Technology,Copiers,703.84,4,0.3,67.36,2020,8,9.57
ORD-2021-0645,2020-08-03 00:00:00,Second Class,Corporate,West,Technology,Machines,1053.08,5,0.0,207.18,2020,8,19.67
ORD-2021-0646,2020-08-03 08:00:00,Second Class,Consumer,East,Furniture,Bookcases,324.71,13,0.0,32.19,2020,8,9.91
ORD-2021-0647,2020-08-03 16:00:00,Second Class,Home Office,Central,Furniture,Bookcases,585.38,2,0.0,54.82,2020,8,9.36
ORD-2021-0648,2020-08-04 00:00:00,Second Class,Corporate,East,Office Supplies,Art,134.94,1,0.2,22.0,2020,8,16.3
ORD-2021-0649,2020-08-04 08:00:00,Standard Class,Home Office,South,Technology,Phones,1176.48,9,0.2,168.76,2020,8,14.34
ORD-2021-0650,2020-08-04 16:00:00,Second Class,Consumer,West,Technology,Accessories,563.23,14,0.1,108.14,2020,8,19.2
ORD-2021-0651,2020-08-05 00:00:00,First Class,Home Office,South,Furniture,Chairs,270.26,1,0.2,32.03,2020,8,11.85
ORD-2021-0652,2020-08-05 08:00:00,Second Class,Consumer,Central,Office Supplies,Fasteners,138.09,13,0.2,31.78,2020,8,23.01
ORD-2021-0653,2020-08-05 16:00:00,Second Class,Corporate,Central,Technology,Accessories,211.97,4,0.3,10.72,2020,8,5.06
ORD-2021-0654,2020-08-06 00:00:00,Same Day,Consumer,Central,Technology,Phones,397.29,2,0.3,40.1,2020,8,10.09
ORD-2021-0655,2020-08-06 08:00:00,First Class,Corporate,Central,Office Supplies,Art,45.81,11,0.0,8.71,2020,8,19.01
ORD-2021-0656,2020-08-06 16:00:00,Second Class,Corporate,East,Office Supplies,Binders,73.38,4,0.0,11.77,2020,8,16.04
ORD-2021-0657,2020-08-07 00:00:00,Second Class,Consumer,West,Technology,Copiers,571.98,8,0.0,117.82,2020,8,20.6
ORD-2021-0658,2020-08-07 08:00:00,Second Class,Corporate,Central,Technology,Copiers,881.51,8,0.0,160.36,2020,8,18.19
ORD-2021-0659,2020-08-07 16:00:00,Standard Class,Home Office,South,Office Supplies,Art,60.23,11,0.5,20.7,2020,8,34.37
ORD-2021-0660,2020-08-08 00:00:00,Second Class,Corporate,Central,Technology,Machines,1450.25,12,0.1,258.5,2020,8,17.82
ORD-2021-0661,2020-08-08 08:00:00,Same Day,Consumer,West,Furniture,Chairs,710.11,9,0.0,75.79,2020,8,10.67
ORD-2021-0662,2020-08-08 16:00:00,First Class,Home Office,South,Furniture,Tables,738.72,13,0.2,51.09,2020,8,6.92
ORD-2021-0663,2020-08-09 00:00:00,First Class,Home Office,South,Office Supplies,Binders,54.74,11,0.1,23.92,2020,8,43.7
ORD-2021-0664,2020-08-09 08:00:00,Second Class,Corporate,South,Office Supplies,Art,85.09,12,0.0,28.17,2020,8,33.11
ORD-2021-0665,2020-08-09 16:00:00,Second Class,Corporate,East,Office Supplies,Fasteners,162.53,5,0.1,45.6,2020,8,28.06
ORD-2021-0666,2020-08-10 00:00:00,Second Class,Consumer,Central,Furniture,Chairs,227.52,7,0.1,18.75,2020,8,8.24
ORD-2021-0667,2020-08-10 08:00:00,First Class,Home Office,East,Technology,Accessories,823.92,3,0.2,133.24,2020,8,16.17
ORD-2021-0668,2020-08-10 16:00:00,First Class,Consumer,South,Furniture,Chairs,799.37,10,0.0,91.61,2020,8,11.46
ORD-2021-0669,2020-08-11 00:00:00,Standard Class,Corporate,East,Technology,Machines,1203.22,4,0.0,245.74,2020,8,20.42
ORD-2021-0670,2020-08-11 08:00:00,Same Day,Home Office,East,Furniture,Chairs,200.64,10,0.1,29.61,2020,8,14.76
ORD-2021-0671,2020-08-11 16:00:00,Standard Class,Consumer,East,Technology,Accessories,783.16,9,0.0,152.44,2020,8,19.46
ORD-2021-0672,2020-08-12 00:00:00,Same Day,Consumer,Central,Furniture,Furnishings,669.19,10,0.2,35.17,2020,8,5.26
ORD-2021-0673,2020-08-12 08:00:00,Standard Class,Consumer,South,Office Supplies,Paper,62.82,10,0.1,16.56,2020,8,26.36
ORD-2021-0674,2020-08-12 16:00:00,First Class,Consumer,South,Furniture,Furnishings,805.87,14,0.1,67.93,2020,8,8.43
ORD-2021-0675,2020-08-13 00:00:00,Standard Class,Consumer,Central,Technology,Accessories,851.33,12,0.4,66.13,2020,8,7.77
ORD-2021-0676,2020-08-13 08:00:00,Same Day,Home Office,East,Furniture,Tables,945.58,1,0.2,78.35,2020,8,8.29
ORD-2021-0677,2020-08-13 16:00:00,Second Class,Consumer,East,Furniture,Chairs,409.84,2,0.0,42.66,2020,8,10.41
ORD-2021-0678,2020-08-14 00:00:00,Same Day,Home Office,West,Furniture,Chairs,922.62,5,0.1,81.06,2020,8,8.79
ORD-2021-0679,2020-08-14 08:00:00,Second Class,Consumer,West,Office Supplies,Binders,115.25,3,0.2,16.9,2020,8,14.66
ORD-2021-0680,2020-08-14 16:00:00,First Class,Corporate,West,Furniture,Chairs,458.77,2,0.2,40.93,2020,8,8.92
ORD-2021-0681,2020-08-15 00:00:00,Same Day,Corporate,Central,Office Supplies,Binders,64.48,1,0.0,23.14,2020,8,35.89
ORD-2021-0682,2020-08-15 08:00:00,Standard Class,Consumer,South,Office Supplies,Binders,93.55,10,0.5,14.58,2020,8,15.59
ORD-2021-0683,2020-08-15 16:00:00,Same Day,Corporate,West,Furniture,Chairs,392.27,3,0.1,28.37,2020,8,7.23
ORD-2021-0684,2020-08-16 00:00:00,Second Class,Home Office,South,Furniture,Furnishings,571.42,1,0.0,70.18,2020,8,12.28
ORD-2021-0685,2020-08-16 08:00:00,First Class,Consumer,South,Furniture,Furnishings,262.54,12,0.0,44.64,2020,8,17.0
ORD-2021-0686,2020-08-16 16:00:00,Standard Class,Home Office,South,Technology,Copiers,1502.05,1,0.0,308.83,2020,8,20.56
ORD-2021-0687,2020-08-17 00:00:00,Same Day,Consumer,Central,Furniture,Bookcases,676.61,12,0.3,29.12,2020,8,4.3
ORD-2021-0688,2020-08-17 08:00:00,Second Class,Corporate,Central,Office Supplies,Paper,186.72,1,0.0,38.66,2020,8,20.7
ORD-2021-0689,2020-08-17 16:00:00,Standard Class,Home Office,Central,Furniture,Chairs,499.44,8,0.0,46.19,2020,8,9.25
ORD-2021-0690,2020-08-18 00:00:00,First Class,Corporate,Central,Technology,Phones,392.15,3,0.3,37.49,2020,8,9.56
ORD-2021-0691,2020-08-18 08:00:00,Standard Class,Corporate,West,Furniture,Chairs,837.55,11,0.0,83.04,2020,8,9.91
ORD-2021-0692,2020-08-18 16:00:00,First Class,Consumer,East,Technology,Machines,1044.25,1,0.0,215.17,2020,8,20.61
ORD-2021-0693,2020-08-19 00:00:00,Standard Class,Home Office,East,Technology,Copiers,567.38,7,0.0,116.38,2020,8,20.51
ORD-2021-0694,2020-08-19 08:00:00,Same Day,Corporate,East,Furniture,Tables,885.91,10,0.0,90.61,2020,8,10.23
ORD-2021-0695,2020-08-19 16:00:00,Second Class,Consumer,West,Office Supplies,Storage,238.23,3,0.0,57.14,2020,8,23.99
ORD-2021-0696,2020-08-20 00:00:00,Same Day,Consumer,East,Technology,Accessories,1136.66,8,0.2,158.39,2020,8,13.93
ORD-2021-0697,2020-08-20 08:00:00,Same Day,Consumer,West,Furniture,Chairs,939.99,4,0.0,101.96,2020,8,10.85
ORD-2021-0698,2020-08-20 16:00:00,First Class,Corporate,West,Furniture,Tables,1150.31,4,0.0,94.91,2020,8,8.25
ORD-2021-0699,2020-08-21 00:00:00,First Class,Consumer,West,Office Supplies,Binders,64.47,5,0.2,11.17,2020,8,17.33
ORD-2021-0700,2020-08-21 08:00:00,First Class,Home Office,East,Technology,Machines,918.66,6,0.2,131.49,2020,8,14.31
ORD-2021-0701,2020-08-21 16:00:00,Same Day,Home Office,South,Technology,Copiers,1592.52,7,0.1,278.56,2020,8,17.49
ORD-2021-0702,2020-08-22 00:00:00,Standard Class,Corporate,East,Furniture,Furnishings,328.76,14,0.1,17.84,2020,8,5.43
ORD-2021-0703,2020-08-22 08:00:00,Standard Class,Home Office,East,Furniture,Bookcases,900.25,14,0.0,79.4,2020,8,8.82
ORD-2021-0704,2020-08-22 16:00:00,Same Day,Consumer,Central,Office Supplies,Art,141.45,4,0.1,35.9,2020,8,25.38
ORD-2021-0705,2020-08-23 00:00:00,Same Day,Corporate,West,Office Supplies,Fasteners,141.57,8,0.1,11.04,2020,8,7.8
ORD-2021-0706,2020-08-23 08:00:00,Second Class,Consumer,South,Technology,Machines,1211.86,13,0.1,219.34,2020,8,18.1
ORD-2021-0707,2020-08-23 16:00:00,First Class,Corporate,Central,Technology,Accessories,1016.66,6,0.4,83.6,2020,8,8.22
ORD-2021-0708,2020-08-24 00:00:00,First Class,Corporate,South,Furniture,Chairs,982.58,14,0.0,113.85,2020,8,11.59
ORD-2021-0709,2020-08-24 08:00:00,Same Day,Consumer,South,Technology,Machines,307.36,1,0.2,32.16,2020,8,10.46
ORD-2021-0710,2020-08-24 16:00:00,Same Day,Home Office,West,Office Supplies,Fasteners,210.55,1,0.0,48.27,2020,8,22.93
ORD-2021-0711,2020-08-25 00:00:00,Standard Class,Home Office,East,Office Supplies,Paper,68.09,9,0.2,-12.16,2020,8,-17.86
ORD-2021-0712,2020-08-25 08:00:00,Same Day,Corporate,West,Furniture,Bookcases,461.53,10,0.2,24.35,2020,8,5.28
ORD-2021-0713,2020-08-25 16:00:00,Standard Class,Consumer,West,Office Supplies,Paper,92.64,6,0.3,10.9,2020,8,11.77
ORD-2021-0714,2020-08-26 00:00:00,Same Day,Consumer,Central,Office Supplies,Binders,136.18,10,0.0,14.42,2020,8,10.59
ORD-2021-0715,2020-08-26 08:00:00,Second Class,Corporate,West,Office Supplies,Paper,114.33,8,0.1,20.35,2020,8,17.8
ORD-2021-0716,2020-08-26 16:00:00,Second Class,Home Office,East,Office Supplies,Binders,204.72,13,0.1,23.63,2020,8,11.54
ORD-2021-0717,2020-08-27 00:00:00,Standard Class,Consumer,South,Furniture,Chairs,724.82,7,0.2,48.16,2020,8,6.64
ORD-2021-0718,2020-08-27 08:00:00,First Class,Home Office,West,Furniture,Tables,748.05,12,0.1,75.06,2020,8,10.03
ORD-2021-0719,2020-08-27 16:00:00,Second Class,Home Office,South,Technology,Machines,337.29,6,0.1,56.99,2020,8,16.9
ORD-2021-0720,2020-08-28 00:00:00,Standard Class,Corporate,West,Office Supplies,Fasteners,198.7,4,0.1,58.81,2020,8,29.6
ORD-2021-0721,2020-08-28 08:00:00,Same Day,Corporate,South,Technology,Phones,1664.09,7,0.0,340.68,2020,8,20.47
ORD-2021-0722,2020-08-28 16:00:00,Same Day,Home Office,West,Furniture,Tables,882.19,9,0.1,88.47,2020,8,10.03
ORD-2021-0723,2020-08-29 00:00:00,Standard Class,Consumer,Central,Furniture,Bookcases,207.03,14,0.0,13.05,2020,8,6.3
ORD-2021-0724,2020-08-29 08:00:00,First Class,Consumer,South,Furniture,Bookcases,154.37,11,0.4,-1.72,2020,8,-1.11
ORD-2021-0725,2020-08-29 16:00:00,Standard Class,Corporate,West,Furniture,Chairs,340.18,10,0.2,27.27,2020,8,8.02
ORD-2021-0726,2020-08-30 00:00:00,Standard Class,Home Office,West,Furniture,Chairs,198.81,10,0.4,-7.82,2020,8,-3.93
ORD-2021-0727,2020-08-30 08:00:00,Second Class,Consumer,Central,Furniture,Bookcases,598.84,14,0.0,64.6,2020,8,10.79
ORD-2021-0728,2020-08-30 16:00:00,Standard Class,Consumer,Central,Furniture,Furnishings,785.84,7,0.3,39.98,2020,8,5.09
ORD-2021-0729,2020-08-31 00:00:00,Standard Class,Corporate,Central,Office Supplies,Paper,94.09,1,0.3,26.24,2020,8,27.89
ORD-2022-0730,2020-08-31 08:00:00,Same Day,Home Office,South,Technology,Phones,256.08,10,0.2,42.65,2020,8,16.65
ORD-2022-0731,2020-08-31 16:00:00,Second Class,Consumer,South,Furniture,Chairs,386.2,9,0.2,38.0,2020,8,9.84
ORD-2022-0732,2020-09-01 00:00:00,Same Day,Corporate,Central,Office Supplies,Storage,48.92,13,0.0,4.69,2020,9,9.59
ORD-2022-0733,2020-09-01 08:00:00,Same Day,Consumer,East,Office Supplies,Paper,33.08,4,0.3,15.03,2020,9,45.44
ORD-2022-0734,2020-09-01 16:00:00,First Class,Consumer,East,Technology,Machines,642.22,3,0.1,123.62,2020,9,19.25
ORD-2022-0735,2020-09-02 00:00:00,First Class,Consumer,West,Furniture,Tables,475.61,4,0.0,47.17,2020,9,9.92
ORD-2022-0736,2020-09-02 08:00:00,Second Class,Corporate,East,Technology,Accessories,1480.69,4,0.0,288.74,2020,9,19.5
ORD-2022-0737,2020-09-02 16:00:00,Second Class,Home Office,West,Furniture,Tables,704.9,13,0.4,20.98,2020,9,2.98
ORD-2022-0738,2020-09-03 00:00:00,First Class,Corporate,South,Office Supplies,Binders,79.97,10,0.3,23.39,2020,9,29.25
ORD-2022-0739,2020-09-03 08:00:00,First Class,Home Office,South,Office Supplies,Storage,62.89,11,0.5,30.77,2020,9,48.93
ORD-2022-0740,2020-09-03 16:00:00,First Class,Consumer,East,Office Supplies,Storage,167.17,2,0.2,19.44,2020,9,11.63
ORD-2022-0741,2020-09-04 00:00:00,First Class,Home Office,South,Office Supplies,Fasteners,93.63,14,0.0,12.82,2020,9,13.69
ORD-2022-0742,2020-09-04 08:00:00,First Class,Consumer,Central,Technology,Copiers,534.57,12,0.0,116.13,2020,9,21.72
ORD-2022-0743,2020-09-04 16:00:00,Same Day,Consumer,Central,Furniture,Chairs,1053.09,14,0.0,97.77,2020,9,9.28
ORD-2022-0744,2020-09-05 00:00:00,Second Class,Corporate,East,Furniture,Bookcases,246.5,1,0.0,34.83,2020,9,14.13
ORD-2022-0745,2020-09-05 08:00:00,Same Day,Consumer,East,Technology,Phones,1106.59,12,0.1,192.77,2020,9,17.42
ORD-2022-0746,2020-09-05 16:00:00,Same Day,Corporate,West,Furniture,Chairs,761.99,10,0.0,75.96,2020,9,9.97
ORD-2022-0747,2020-09-06 00:00:00,Standard Class,Home Office,South,Office Supplies,Art,98.27,12,0.1,25.29,2020,9,25.74
ORD-2022-0748,2020-09-06 08:00:00,Same Day,Home Office,West,Furniture,Tables,309.11,1,0.4,16.17,2020,9,5.23
ORD-2022-0749,2020-09-06 16:00:00,First Class,Consumer,West,Office Supplies,Fasteners,174.93,13,0.1,35.38,2020,9,20.23
ORD-2022-0750,2020-09-07 00:00:00,First Class,Corporate,Central,Technology,Accessories,300.75,14,0.3,15.52,2020,9,5.16
ORD-2022-0751,2020-09-07 08:00:00,Standard Class,Consumer,Central,Furniture,Bookcases,349.43,8,0.2,26.25,2020,9,7.51
ORD-2022-0752,2020-09-07 16:00:00,Standard Class,Corporate,Central,Technology,Phones,1398.67,14,0.0,295.47,2020,9,21.13
ORD-2022-0753,2020-09-08 00:00:00,Standard Class,Corporate,Central,Furniture,Furnishings,673.49,2,0.1,41.16,2020,9,6.11
ORD-2022-0754,2020-09-08 08:00:00,Standard Class,Corporate,West,Office Supplies,Storage,65.6,12,0.0,6.74,2020,9,10.27
ORD-2022-0755,2020-09-08 16:00:00,Standard Class,Home Office,Central,Technology,Machines,1623.2,10,0.0,328.91,2020,9,20.26
ORD-2022-0756,2020-09-09 00:00:00,Same Day,Corporate,South,Furniture,Furnishings,474.76,5,0.2,33.62,2020,9,7.08
ORD-2022-0757,2020-09-09 08:00:00,Standard Class,Home Office,Central,Office Supplies,Fasteners,205.57,12,0.0,55.51,2020,9,27.0
ORD-2022-0758,2020-09-09 16:00:00,Same Day,Corporate,Central,Technology,Phones,1481.57,4,0.0,289.32,2020,9,19.53
ORD-2022-0759,2020-09-10 00:00:00,Second Class,Home Office,Central,Technology,Machines,1112.97,8,0.1,200.83,2020,9,18.04
ORD-2022-0760,2020-09-10 08:00:00,Standard Class,Home Office,East,Furniture,Chairs,347.24,2,0.5,9.15,2020,9,2.64
ORD-2022-0761,2020-09-10 16:00:00,Standard Class,Home Office,South,Furniture,Tables,943.64,10,0.2,73.02,2020,9,7.74
ORD-2022-0762,2020-09-11 00:00:00,Same Day,Consumer,South,Furniture,Furnishings,275.97,9,0.2,22.52,2020,9,8.16
ORD-2022-0763,2020-09-11 08:00:00,Second Class,Corporate,West,Office Supplies,Paper,185.03,7,0.0,48.01,2020,9,25.95
ORD-2022-0764,2020-09-11 16:00:00,Same Day,Consumer,West,Furniture,Chairs,312.95,13,0.2,28.18,2020,9,9.0
ORD-2022-0765,2020-09-12 00:00:00,Same Day,Corporate,Central,Technology,Machines,645.92,7,0.2,92.29,2020,9,14.29
ORD-2022-0766,2020-09-12 08:00:00,Standard Class,Corporate,East,Technology,Copiers,610.44,1,0.2,73.56,2020,9,12.05
ORD-2022-0767,2020-09-12 16:00:00,First Class,Consumer,West,Furniture,Chairs,573.52,14,0.5,25.21,2020,9,4.4
ORD-2022-0768,2020-09-13 00:00:00,First Class,Home Office,West,Furniture,Chairs,1167.36,12,0.0,124.92,2020,9,10.7
ORD-2022-0769,2020-09-13 08:00:00,Same Day,Corporate,Central,Technology,Machines,344.71,2,0.4,6.51,2020,9,1.89
ORD-2022-0770,2020-09-13 16:00:00,Standard Class,Home Office,Central,Office Supplies,Storage,26.64,4,0.4,-3.88,2020,9,-14.56
ORD-2022-0771,2020-09-14 00:00:00,Second Class,Consumer,West,Furniture,Tables,920.01,4,0.0,102.42,2020,9,11.13
ORD-2022-0772,2020-09-14 08:00:00,First Class,Home Office,West,Furniture,Furnishings,556.19,11,0.1,29.01,2020,9,5.22
ORD-2022-0773,2020-09-14 16:00:00,Second Class,Corporate,South,Technology,Copiers,216.63,14,0.5,20.27,2020,9,9.36
ORD-2022-0774,2020-09-15 00:00:00,First Class,Corporate,East,Furniture,Bookcases,883.75,3,0.0,86.96,2020,9,9.84
ORD-2022-0775,2020-09-15 08:00:00,Standard Class,Corporate,South,Office Supplies,Storage,134.12,7,0.1,41.9,2020,9,31.24
ORD-2022-0776,2020-09-15 16:00:00,Same Day,Consumer,West,Technology,Phones,885.39,12,0.5,44.26,2020,9,5.0
ORD-2022-0777,2020-09-16 00:00:00,Second Class,Corporate,South,Furniture,Furnishings,384.67,8,0.1,25.48,2020,9,6.62
ORD-2022-0778,2020-09-16 08:00:00,Second Class,Consumer,South,Technology,Accessories,905.97,2,0.0,184.27,2020,9,20.34
ORD-2022-0779,2020-09-16 16:00:00,Same Day,Home Office,West,Furniture,Tables,668.29,4,0.1,56.5,2020,9,8.45
ORD-2022-0780,2020-09-17 00:00:00,Second Class,Corporate,Central,Furniture,Tables,991.7,14,0.0,91.06,2020,9,9.18
ORD-2022-0781,2020-09-17 08:00:00,First Class,Corporate,West,Furniture,Chairs,673.95,3,0.1,79.47,2020,9,11.79
ORD-2022-0782,2020-09-17 16:00:00,Same Day,Corporate,Central,Office Supplies,Art,162.58,2,0.0,30.93,2020,9,19.02
ORD-2022-0783,2020-09-18 00:00:00,First Class,Home Office,West,Office Supplies,Fasteners,68.18,12,0.2,-10.5,2020,9,-15.4
ORD-2022-0784,2020-09-18 08:00:00,First Class,Corporate,West,Technology,Copiers,1413.34,13,0.1,256.08,2020,9,18.12
ORD-2022-0785,2020-09-18 16:00:00,Standard Class,Consumer,West,Furniture,Chairs,502.9,14,0.2,29.37,2020,9,5.84
ORD-2022-0786,2020-09-19 00:00:00,First Class,Home Office,East,Furniture,Chairs,272.77,6,0.2,16.13,2020,9,5.91
ORD-2022-0787,2020-09-19 08:00:00,Standard Class,Home Office,Central,Office Supplies,Binders,155.55,13,0.1,29.48,2020,9,18.95
ORD-2022-0788,2020-09-19 16:00:00,Second Class,Home Office,East,Furniture,Tables,332.87,4,0.2,17.6,2020,9,5.29
ORD-2022-0789,2020-09-20 00:00:00,Second Class,Home Office,West,Office Supplies,Fasteners,59.51,6,0.0,7.22,2020,9,12.13
ORD-2022-0790,2020-09-20 08:00:00,Standard Class,Home Office,South,Furniture,Furnishings,955.79,2,0.1,71.27,2020,9,7.46
ORD-2022-0791,2020-09-20 16:00:00,First Class,Consumer,East,Technology,Accessories,990.24,12,0.0,198.7,2020,9,20.07
ORD-2022-0792,2020-09-21 00:00:00,Same Day,Home Office,Central,Furniture,Chairs,569.57,4,0.4,18.76,2020,9,3.29
ORD-2022-0793,2020-09-21 08:00:00,Same Day,Corporate,West,Furniture,Bookcases,490.59,11,0.0,56.36,2020,9,11.49
ORD-2022-0794,2020-09-21 16:00:00,Standard Class,Home Office,East,Office Supplies,Paper,177.65,6,0.1,42.58,2020,9,23.97
ORD-2022-0795,2020-09-22 00:00:00,Second Class,Home Office,South,Furniture,Bookcases,249.55,14,0.2,8.19,2020,9,3.28
ORD-2022-0796,2020-09-22 08:00:00,Second Class,Home Office,East,Furniture,Furnishings,500.38,5,0.1,43.62,2020,9,8.72
ORD-2022-0797,2020-09-22 16:00:00,Same Day,Home Office,Central,Office Supplies,Paper,235.61,3,0.0,54.72,2020,9,23.22
ORD-2022-0798,2020-09-23 00:00:00,Standard Class,Home Office,East,Technology,Copiers,1341.89,8,0.1,218.2,2020,9,16.26
ORD-2022-0799,2020-09-23 08:00:00,Same Day,Consumer,South,Technology,Machines,836.71,7,0.2,124.03,2020,9,14.82
ORD-2022-0800,2020-09-23 16:00:00,First Class,Consumer,South,Office Supplies,Fasteners,86.36,3,0.2,13.9,2020,9,16.1
ORD-2022-0801,2020-09-24 00:00:00,First Class,Home Office,Central,Office Supplies,Fasteners,192.98,6,0.1,36.93,2020,9,19.14
ORD-2022-0802,2020-09-24 08:00:00,Standard Class,Consumer,South,Office Supplies,Binders,134.07,4,0.1,19.93,2020,9,14.87
ORD-2022-0803,2020-09-24 16:00:00,Standard Class,Corporate,West,Office Supplies,Storage,172.52,11,0.1,26.38,2020,9,15.29
ORD-2022-0804,2020-09-25 00:00:00,First Class,Home Office,South,Office Supplies,Art,152.66,5,0.2,46.6,2020,9,30.53
ORD-2022-0805,2020-09-25 08:00:00,Second Class,Corporate,West,Technology,Phones,294.23,11,0.1,53.36,2020,9,18.14
ORD-2022-0806,2020-09-25 16:00:00,Standard Class,Corporate,East,Technology,Machines,440.44,5,0.1,63.96,2020,9,14.52
ORD-2022-0807,2020-09-26 00:00:00,First Class,Home Office,West,Office Supplies,Storage,171.93,7,0.0,45.86,2020,9,26.67
ORD-2022-0808,2020-09-26 08:00:00,First Class,Corporate,West,Furniture,Furnishings,361.62,11,0.0,46.78,2020,9,12.94
ORD-2022-0809,2020-09-26 16:00:00,Second Class,Corporate,East,Office Supplies,Binders,91.1,5,0.0,24.45,2020,9,26.84
ORD-2022-0810,2020-09-27 00:00:00,Second Class,Corporate,South,Furniture,Chairs,1146.64,11,0.0,128.4,2020,9,11.2
